Metadata_Well,TG,AngularSecondMoment_Actin_2,AngularSecondMoment_Actin_6,AngularSecondMoment_Actin_10,Intensity_IntegratedIntensityEdge_Actin,Intensity_IntegratedIntensityEdge_Actin_new_intensity,Intensity_IntegratedIntensityEdge_Collagen,Intensity_IntegratedIntensityEdge_aSMA,Intensity_IntegratedIntensity_Actin,Intensity_IntegratedIntensity_Actin_new_intensity,Intensity_IntegratedIntensity_Collagen,Intensity_IntegratedIntensity_aSMA,Intensity_LowerQuartileIntensity_Actin,Intensity_LowerQuartileIntensity_Actin_new_intensity,Intensity_LowerQuartileIntensity_Collagen,Intensity_LowerQuartileIntensity_aSMA,Intensity_MADIntensity_Actin,Intensity_MADIntensity_Actin_new_intensity,Intensity_MADIntensity_Collagen,Intensity_MADIntensity_aSMA,Intensity_MassDisplacement_Actin,Intensity_MassDisplacement_Actin_new_intensity,Intensity_MassDisplacement_Collagen,Intensity_MassDisplacement_aSMA,Intensity_MaxIntensityEdge_Actin,Intensity_MaxIntensityEdge_Actin_new_intensity,Intensity_MaxIntensityEdge_Collagen,Intensity_MaxIntensityEdge_aSMA,Intensity_MaxIntensity_Actin,Intensity_MaxIntensity_Actin_new_intensity,Intensity_MaxIntensity_Collagen,Intensity_MaxIntensity_aSMA,Intensity_MeanIntensityEdge_Actin,Intensity_MeanIntensityEdge_Actin_new_intensity,Intensity_MeanIntensityEdge_Collagen,Intensity_MeanIntensityEdge_aSMA,Intensity_MeanIntensity_Actin,Intensity_MeanIntensity_Actin_new_intensity,Intensity_MeanIntensity_Collagen,Intensity_MeanIntensity_aSMA,Intensity_MedianIntensity_Actin,Intensity_MedianIntensity_Actin_new_intensity,Intensity_MedianIntensity_Collagen,Intensity_MedianIntensity_aSMA,Intensity_MinIntensityEdge_Actin,Intensity_MinIntensityEdge_Actin_new_intensity,Intensity_MinIntensityEdge_Collagen,Intensity_MinIntensityEdge_aSMA,Intensity_MinIntensity_Actin,Intensity_MinIntensity_Actin_new_intensity,Intensity_MinIntensity_Collagen,Intensity_MinIntensity_aSMA,Intensity_StdIntensityEdge_Actin,Intensity_StdIntensityEdge_Actin_new_intensity,Intensity_StdIntensityEdge_Collagen,Intensity_StdIntensityEdge_aSMA,Intensity_StdIntensity_Actin,Intensity_StdIntensity_Actin_new_intensity,Intensity_StdIntensity_Collagen,Intensity_StdIntensity_aSMA,Intensity_UpperQuartileIntensity_Actin,Intensity_UpperQuartileIntensity_Actin_new_intensity,Intensity_UpperQuartileIntensity_Collagen,Intensity_UpperQuartileIntensity_aSMA
F04,Fasudil,0.01612829128125495,0.026547117781857102,0.04013579316802445,2.9971771142445505,7.492942710407078,17.31229117140174,11.137453256174922,16.37398352730088,40.934958409518,140.71943242289126,76.57654707692564,0.0101014729589223,0.0252536814659833,0.0521400794386863,0.03547913208603855,0.0005340659990906,0.0013351645320653,0.01559471897780895,0.00902571156620975,0.2858773690039015,0.28587737222674414,2.2217296972923117,1.028047228140244,0.013206683564931099,0.0330167077481746,0.18198671936988825,0.1066147834062576,0.0157473105937242,0.039368275552988,0.37759213149547577,0.1710536405444145,0.01053031797553285,0.0263257946769882,0.0619418249355872,0.0401416946491547,0.01071108993467525,0.0267777246106155,0.09223707229485005,0.0486502538315263,0.0105592431500554,0.0263981074094772,0.0663004517555236,0.045544365420937497,0.0085297934710979,0.0213244836777448,0.0434729531407356,0.0264591444283723,0.00803387537598605,0.0200846884399652,0.04302281141281125,0.02634470164775845,0.00072691843535615,0.0018172960799996,0.022866423566279402,0.01308493619004255,0.000957088017867,0.00239271999783085,0.0534408312440608,0.0161597037689105,0.0111696040257811,0.0279240105301141,0.11647974699735635,0.05707827955484385
F05,LY,0.0190496205631354,0.0309120714831186,0.0562257626822882,3.7080339044332495,9.270084695890546,18.52584114670753,13.453772831708193,21.73777391994372,54.3444342892617,129.80939979106188,96.93862849101424,0.0101472493261098,0.0253681223839521,0.0514457933604717,0.0359960310161113,0.0005645845085382,0.0014114622026681,0.0108339041471481,0.0093080028891563,0.3512382326858769,0.3512382261313368,1.513492228683372,1.0739956602032723,0.013107500039041,0.0327687487006187,0.1272449791431427,0.0919661223888397,0.0147249558940529,0.036812387406826,0.2374303787946701,0.1616846024990081,0.0104990629709463,0.0262476572210939,0.0552253797582357,0.0386052576452493,0.0107614622282375,0.0269036553469636,0.0678680702212162,0.0475526569073673,0.010666056536138,0.0266651418060064,0.0614328235387802,0.0457312874495983,0.0081635769456624,0.0204089414328336,0.0417029075324535,0.0258487835526466,0.0078889140859246,0.0197222847491502,0.0415197983384132,0.0256504155695438,0.0007099636090243,0.0017749089685408,0.0125534067840561,0.0114302305753218,0.0009455833056457,0.0023639582285285,0.0231397113775269,0.0145963723729885,0.0112611586228013,0.0281528960913419,0.0786144807934761,0.0562142357230186
F06,LY,0.0222289515165092,0.04558296969380215,0.0691625068896232,2.2965667420066893,5.741416799835861,14.375463530421257,9.945273511111736,11.304860121570528,28.26215005107224,79.29282839037478,55.22384993173182,0.0098725873976945,0.0246814675629138,0.056555656716227504,0.03904020786285395,0.00056076911278065,0.0014019226655363499,0.010685129091143549,0.0077210627496242,0.3351205527670622,0.33512055173772964,0.8485059617635167,0.9364613293592086,0.0129396505653858,0.0323491245508194,0.11685358732938761,0.08838788419961925,0.01389333978295325,0.03473334759473795,0.19546806812286371,0.12633707374334335,0.01057378089204555,0.0264344520253529,0.06110810358115025,0.04255481794314525,0.0105165268035225,0.026291316788367748,0.0707020072957614,0.0490143413192995,0.0105287255719304,0.0263218134641647,0.06888303905725475,0.04822995327413075,0.00794232077896595,0.019855801016092252,0.04300755262374875,0.026215000078082,0.00771343568339935,0.019283588975667898,0.04275578074157235,0.02607003971934315,0.00087344727486945,0.0021836181980983502,0.01298689918888375,0.0117802358524841,0.0009172922537823999,0.0022932306012612,0.018858272338224853,0.012983777941697201,0.0111543452367186,0.0278858635574579,0.0806992426514625,0.0563534758985042
F07,LY,0.0183414982362979,0.0332600806348968,0.055992274548252,3.232562789227813,8.081406880170107,18.87354850023985,13.922545235604048,16.88992158509791,42.22480348497629,115.97744727134705,85.2422219067812,0.0104791335761547,0.0261978339403867,0.0624094009399414,0.0444495305418968,0.0005493247881531,0.0013733115047216,0.0113984867930412,0.0090714879333972,0.2598599922406409,0.2598599905722817,1.18901533639903,1.0049825787851772,0.0132448310032486,0.0331120751798152,0.134203091263771,0.0977035164833068,0.0145571073517203,0.0363927669823169,0.2468146830797195,0.1383382976055145,0.0108510894477254,0.027127723353929,0.0658540647396177,0.0471634950423449,0.0109817053295878,0.0274542630597211,0.079205644364081,0.0555101757173833,0.0109254596754908,0.0273136496543884,0.0737697407603263,0.054489966481924,0.0084992749616503,0.0212481878697872,0.0512855723500251,0.0328221544623374,0.0082398718222975,0.0205996800214052,0.0510872043669223,0.0326390489935874,0.0007346331400701,0.0018365826968586,0.0130924763507139,0.0113426665818284,0.0008748407841826,0.0021871018882321,0.022421465168921,0.0136163097615077,0.0115205617621541,0.0288014039397239,0.0887312144041061,0.0639009699225425
F08,Fak_TGFB,0.0061066252046151,0.0089714052217751,0.013829920193175249,3.7982834014110267,9.495708405971527,20.465255267918113,12.63092247210443,35.489662448177114,88.72415522206575,218.19837533682585,195.52394200023264,0.00861371774226425,0.021534293889999348,0.04517433419823645,0.02831311523914335,0.0003662165254354,0.00091554131358855,0.0026092939078807,0.0015106434002518,0.20447189591153692,0.20447190243975966,1.4059350794214391,1.0847475943001295,0.01074998080730435,0.0268749520182609,0.14267948269844055,0.13195239007472986,0.0119325551204383,0.029831388033926452,0.4022049307823181,0.4838254451751709,0.009078887660064601,0.022697218904757198,0.048924788065026856,0.03063020544960325,0.0089986748529809,0.022496686877818903,0.051689328362162695,0.03301227220510585,0.00894941668957465,0.02237354218959805,0.0470778979361057,0.0295414663851261,0.00837720325216645,0.0209430074319243,0.03974212333559985,0.025085831992328098,0.0068436714354902,0.017109178006648948,0.03925383463501925,0.0245822835713624,0.0004300898116346,0.0010752245425729502,0.0100203499981503,0.00848188061266055,0.00056402821519985,0.00141007056567145,0.0159012502536983,0.01400981484928615,0.0093385213986039,0.0233463030308485,0.050804914906620896,0.0316109713166952
F09,WH_TGFB,0.0290685046363951,0.03021541028734965,0.03965265534548415,1.7722820034250617,4.43070495966822,9.054245825856924,7.600244166329503,8.836698035243899,22.09174484293908,67.1670710798353,44.3486153492704,0.0098840314894914,0.0247100787237286,0.0518501559272408,0.03438239078968755,0.00068665621802205,0.00171664077788585,0.0084573123604059,0.01047531887888905,0.3354044640881908,0.33540445768809246,0.8270714326689759,1.0010816939222529,0.0134126800112426,0.0335316993296146,0.1259784810245037,0.0872816070914268,0.016395819373428752,0.0409895479679107,0.2440680488944053,0.14416724443435663,0.0105780801635819,0.026445200166163398,0.055665029800928204,0.040475215467157655,0.011064719837641249,0.02766179928826995,0.06580136975691969,0.055962485269119094,0.01102464320138095,0.02756160777062175,0.06083009019494055,0.0476577393710613,0.0081788357347249,0.0204470884054899,0.0439154654741287,0.0268253609538078,0.0079041738063097,0.0197604335844516,0.04370946809649465,0.0264744032174348,0.0008135324674919001,0.00203383119519455,0.0122653066276205,0.011935027088561201,0.00117825593890355,0.0029456397701884,0.02029301547574635,0.021352266001527752,0.01186007494106885,0.029650187119841548,0.07294956967234606,0.06677157338708635
F10,WH_TGFB,0.01767465309547385,0.03473326709970885,0.044893315411677445,2.556420259177685,6.39105058927089,12.621187180280685,10.457061150111258,16.40408198395744,41.01020449958742,93.47655469365418,87.16531643737108,0.0101014729589223,0.0252536814659833,0.05045395717024795,0.03936064662411805,0.00063324952498075,0.00158312357962125,0.00739299505949015,0.011669337749481149,0.32320541177772866,0.32320541212128273,0.9814432700769914,1.2460586301932133,0.01311512943357225,0.0327878221869468,0.09840543195605275,0.0990157946944236,0.0160219734534621,0.04005493409931655,0.21100939065217966,0.1619668900966644,0.010484569525847701,0.026211423561711453,0.05281837781852365,0.0398273501674633,0.010808304868631,0.02702076192520035,0.06321314033497885,0.05563729711985975,0.010666056536138,0.02666514180600635,0.05770199000835415,0.0515449754893779,0.0081177996471524,0.02029449865221975,0.0424048230051994,0.0263523310422897,0.00788128469139335,0.0197032112628221,0.0422827489674091,0.02614633366465565,0.00073387794197655,0.0018346948611744499,0.009256003030029599,0.013775083029326049,0.0010350267869202,0.0025875668958723497,0.01747982415778055,0.02174232081362885,0.0112993060611188,0.02824826445430515,0.0689993873238563,0.0657568462193012
F11,WH_TGFB,0.00609653903820575,0.00878749146948915,0.0137106480448114,4.1634546858258545,10.408636602573097,25.848134657368064,17.081178041175008,71.09424822265282,177.73561862297356,470.30503635294735,287.9453657688573,0.0087281605228781,0.0218204017728567,0.0527962148189544,0.0336614027619361,0.0003814753144979,0.0009536873549222,0.00289158523082725,0.0011444278061389,0.22270717020842273,0.22270716790733724,1.1165287556636554,0.6339487443648504,0.0109559781849384,0.027389945462346,0.1336690336465835,0.08056763559579845,0.012718394864350498,0.03179598599672315,0.30070191621780396,0.20750743895769114,0.00926298135518285,0.023157453139954348,0.0561050174018315,0.0350988573124978,0.0091182842421977,0.02279571036699505,0.058810208427315505,0.03670136042200765,0.00908674765378235,0.0227168686687946,0.05476463027298445,0.03467612713575355,0.0087891966104507,0.0219729915261268,0.04754711128771305,0.03034256584942335,0.00691996654495595,0.0172999165952205,0.04670023545622825,0.02993057109415525,0.00041535313356005,0.0010383828527637,0.0080862749413033,0.0040405633800475,0.00058633414287995,0.0014658353686367001,0.0142931890175634,0.010179888401121051,0.0094911120831966,0.0237277802079916,0.05940337292850015,0.03626306727528565
G02,LY_TGFB,0.0304248056922737,0.0232656233082045,0.0292223497959194,4.179034144617617,10.447585247457027,20.576592676341534,12.763149492442608,40.17863772623241,100.44659276120365,281.8918751478195,135.44272561743855,0.0120088504627347,0.0300221256911754,0.0520065613090992,0.0361829549074173,0.0008697640150785,0.0021744091063737,0.0134279429912567,0.0069047063589096,0.4988660720094089,0.498866068966375,2.8205567597503696,1.1114554678531476,0.018417639657855,0.0460441000759601,0.2078889161348343,0.0833905562758445,0.0203402768820524,0.0508506931364536,0.530418872833252,0.1550164073705673,0.0127183781627003,0.0317959450266815,0.0602087929954963,0.0395381101803862,0.0130659950876308,0.0326649872539686,0.0978257299680834,0.0453019595568046,0.0127870608121156,0.0319676510989666,0.0623483620584011,0.0421606786549091,0.0105592431500554,0.0263981074094772,0.0437933914363384,0.0268863961100578,0.0093232626095414,0.0233081560581922,0.0432898439466953,0.0267032887786626,0.0012840978154742,0.0032102444742541,0.0233398533110158,0.0094344352767364,0.0014453600807451,0.0036134000772591,0.0706829724554666,0.0134509284491862,0.0138094145804643,0.0345235355198383,0.1172159910202026,0.0514686815440654
G03,LY_TGFB,0.0350341007637416,0.0214329529735381,0.0249585514609276,4.025177415460348,10.062943378463387,18.16011295840144,10.973815551027656,33.13238750491291,82.83096748031676,239.1847565546632,106.26474425382912,0.0133669031783938,0.0334172584116458,0.0550316609442234,0.0371557176113128,0.0011062789708375,0.0027656964957714,0.0182650499045848,0.0069123357534408,0.5457011832983779,0.5457012040612824,2.4902091822414145,1.0067034292578092,0.0215609986335039,0.0539024956524372,0.2142824381589889,0.0820477604866027,0.0243381392210721,0.060845348984003,0.5055466294288635,0.1326619386672973,0.0142794561873601,0.035698639836925,0.0663584061316761,0.040097900178781,0.0147630133698291,0.0369075327660934,0.1042703085355937,0.0466747285875578,0.0142977032810449,0.0357442572712898,0.0705424547195434,0.0436408035457134,0.0115205617621541,0.0288014039397239,0.0450141131877899,0.0276188291609287,0.0103303575888276,0.0258258935064077,0.0448004901409149,0.0273899435997009,0.0016306576145562,0.0040766438437657,0.0276801461596024,0.0095033623120698,0.0019443826070922,0.004860956588258,0.0714691540017614,0.0123259416244936,0.0156710147857666,0.0391775369644165,0.1313496679067611,0.0527046620845794
G04,LY_TGFB,0.0340746972529576,0.0218969325094931,0.02470543647114055,3.879140951205045,9.69785223249346,18.74007023870945,11.184657087549567,30.59643726889044,76.49109203368425,229.84926393814385,103.8646222120151,0.01255054585635655,0.0313763655722141,0.0548352040350437,0.03670366900041695,0.0010223546996712,0.00255588628351685,0.0238117035478353,0.00712214969098565,0.5462635160535909,0.5462635250239871,2.531885142732085,0.9593756397049298,0.0190585181117057,0.04764629527926445,0.18673228472471234,0.0870374590158462,0.02233157865703105,0.055828947573900195,0.4584420472383499,0.138902872800827,0.0133446337568239,0.033361583865316194,0.06363928335472285,0.03958845566241305,0.0137354337895969,0.0343385838901403,0.1048546701878918,0.04654238088703145,0.0134889753535389,0.0337224379181861,0.07512779533863065,0.04354161769151685,0.0107881287112832,0.0269703213125467,0.04401464760303495,0.0268863961100578,0.0097047379240393,0.0242618452757596,0.0437476150691509,0.0268253609538078,0.001367782119319,0.0034194551648466997,0.024285685931446352,0.00929264298862615,0.0017414951438315001,0.0043537377790985,0.0681264367839026,0.013324152749933149,0.01462577283382415,0.03656443208456035,0.1362153813242912,0.05347524210810655
G05,LY_TGFB,0.03476461983914665,0.021872089818031598,0.025062140224901698,4.483611844945699,11.209029422141612,21.73013659194112,11.358899855054915,28.74639530479908,71.86598713696003,206.957038320601,85.70226615760475,0.0131532768718898,0.0328831914812326,0.0561570152640342,0.03593308851122855,0.0010833903215824998,0.00270847417414185,0.025207906961441,0.0058136880397796,0.6037036701595815,0.603703650320434,2.1808473787926923,0.9462758696563622,0.0204165708273649,0.05104142799973485,0.2081025391817093,0.07543297484517095,0.0238345917314291,0.05958648025989525,0.43907836079597473,0.1153429485857486,0.014239650171540701,0.0355991248391066,0.06962873886951565,0.038674390299046596,0.01436310814066855,0.03590776969535635,0.1076434882225643,0.04386290867739135,0.01415274292230605,0.035381857305765096,0.07743190973997115,0.041626611724495846,0.01057450240477915,0.026436255313456,0.0453498139977455,0.0271152816712856,0.0099336234852671,0.0248340591788291,0.04470130428671835,0.0270237270742654,0.00145478305660715,0.0036369575542513997,0.0286894440866917,0.00776139296974465,0.0018923358355769498,0.00473083953985095,0.06401327637444905,0.01020611970983595,0.0154230562038719,0.038557639345526654,0.13960097730159754,0.0491702891886234
G06,LY_TGFB,0.03320586792928435,0.0235426048804769,0.02525715293517415,4.040184675715864,10.100461513735354,17.926680432632565,12.031364954076707,34.57640980370343,86.44102322682738,243.8979099411518,117.0078432969749,0.0127851533470675,0.03196288226172325,0.05275616049766535,0.03708323836326595,0.0010833907872438,0.0027084778994321,0.0172503236681222,0.007862210273742651,0.5867475755805562,0.5867475942838005,2.714323727087039,1.1689506583514104,0.0199740603566169,0.04993515089154235,0.19112687557935715,0.09147020801901815,0.0235294122248888,0.0588235296308994,0.5272297263145447,0.1870450899004936,0.01370835592702755,0.0342708892453443,0.06021807823144,0.0401104506526131,0.014077810723184099,0.0351945262247683,0.10231224902039951,0.0478164212374807,0.01371023152023545,0.034275576472282354,0.0660524927079677,0.0441748686134815,0.0109864957630634,0.02746623940765855,0.04412146285176275,0.0269779507070779,0.009887846186757,0.0247196145355701,0.0437323562800884,0.02678721304982895,0.0015469231828024,0.00386730792894365,0.0228072522930756,0.010768262092688049,0.00189721041345625,0.0047430260758494,0.07345108310003584,0.01531435593713815,0.01500724814832205,0.037518121302127797,0.12682917714118955,0.05499732866883275
G07,LY_TGFB,0.0342953479946627,0.02467082545528875,0.026010525039716903,3.9916838658973575,9.979209531098604,19.107629535719752,11.339726902544498,36.5300453226082,91.3251120345667,263.7457161024213,115.96605646982789,0.01236743759363885,0.030918594449758502,0.0534676127135753,0.0356450751423835,0.0010070959106087,0.0025177411735057,0.01883726194500915,0.00681315362453455,0.5660892265623425,0.5660892459340321,2.2082502273159204,0.9052963222405725,0.019317922182381098,0.048294804990291554,0.19144731760025024,0.0784313753247261,0.02204928733408445,0.05512321740388865,0.46845960617065424,0.1230029761791229,0.01307520478980295,0.03268801142344105,0.062852668527412,0.03814083342129425,0.013540836149198151,0.03385208979116535,0.10155169135109396,0.0443875415772013,0.0131837949156761,0.0329594872891902,0.07016861438751215,0.041664758697152096,0.0108110173605382,0.027027542702853652,0.0441748686134815,0.0267032887786626,0.00962081365287295,0.02405203320086,0.0439154654741287,0.0266422517597675,0.00136230417649,0.0034057603639783,0.02267597127440535,0.008745921610888451,0.0017253414427631998,0.00431335353085825,0.06703897392910654,0.0116553876367714,0.01444266457110635,0.036106660962104756,0.12907034158706665,0.05042343772947785
G08,Fak_TGFB,0.0056419154518446,0.0090775312157539,0.0093345104561776,3.597680683247745,8.994201615452766,20.07579160481692,12.964034397155046,60.2140543195419,150.53513423912227,325.5826970934868,201.53727085143328,0.0084077212959527,0.0210193023085594,0.0459906905889511,0.0285038538277149,0.0003814753144979,0.0009536892175674,0.0046692602336406,0.0015716776251792,0.3253924884323771,0.3253924931732353,2.1408252320749988,1.7213715932186564,0.0108796823769807,0.0271992050111293,0.2322728335857391,0.2076142579317093,0.0141145950183272,0.0352864861488342,0.5924010276794434,0.8049591779708862,0.0089783132001448,0.022445782740443,0.0522679113826462,0.0309038692930794,0.0089121664788167,0.0222804159974726,0.0584782470420228,0.0374975806454152,0.0088654914870858,0.0221637282520532,0.049607079476118,0.0297093149274587,0.0076447702012956,0.0191119257360696,0.0402838177978992,0.0247348751872777,0.006591897457838,0.0164797436445951,0.0394293144345283,0.0242771040648221,0.000487003558982,0.0012175089338177,0.0184182434460138,0.0188755691826935,0.0006990757178068,0.0017476892857371,0.0337802626656248,0.0379232671071437,0.0094148162752389,0.0235370397567749,0.0564583800733089,0.0333867408335208
G09,SB_TGFB,0.0238577584651281,0.0382472780471822,0.0565523286462128,2.982574226334691,7.456435482949018,21.853818599134684,12.314473206177354,14.669276081956925,36.67318977601826,150.71921878308058,67.49073017016053,0.0105287255719304,0.0263218134641647,0.0590676739811897,0.0415693894028663,0.0006561381742358,0.0016403440386056,0.0320744588971138,0.0068665593862533,0.4018445271626961,0.4018445398523931,2.6875187006495977,0.8354339100949567,0.0145265888422727,0.0363164730370044,0.2642557322978973,0.0880292952060699,0.015976196154952,0.0399404913187027,0.4891889691352844,0.1155870929360389,0.0114312473769991,0.0285781181255064,0.0787259535081969,0.0436511873637163,0.0113285916077585,0.0283214787452269,0.1183371631959437,0.0503783144796486,0.0112611586228013,0.0281528960913419,0.1002975478768348,0.0496604871004819,0.0085145346820354,0.0212863367050886,0.0437018387019634,0.0276798661798238,0.008224613033235,0.0205615330487489,0.0436865799129009,0.0274662394076585,0.0009362556139918,0.0023406390145183,0.0374247312286141,0.0105449208389008,0.0011272102146391,0.0028180255089209,0.0665702133594459,0.0115991227077075,0.0119707025587558,0.0299267563968896,0.15200275182724,0.0569466687738895
G10,SB_TGFB,0.02177753473580125,0.0351446967483253,0.05040384046232805,4.099229460116476,10.24807355273515,23.422301089391112,14.851644175127149,20.757999753579497,51.894998830743134,184.3625621497631,92.58667897246778,0.010599298402667,0.026498245075344998,0.0529774166643619,0.0376287475228309,0.0006103608757257,0.0015259021893143,0.0164339654147624,0.0072480365633964,0.4085885903281612,0.4085885818870401,3.1361004206878986,1.1862981683452225,0.01435110997408625,0.03587777540087695,0.2178225368261337,0.0854047462344169,0.0163881890475749,0.0409704707562923,0.4576638489961624,0.13820859044790265,0.01112589498371305,0.027814737194569547,0.063784945789508,0.040999556033520096,0.011246966944117049,0.02811741703297415,0.09756348483675589,0.0465152838948968,0.011093309149146,0.0277332719415426,0.0677500553429126,0.0453192964196205,0.0084840161725878,0.0212100408971309,0.0434119179844856,0.02664988115429875,0.008148317690938649,0.0203707935288548,0.0430304408073425,0.02646677382290355,0.00080823385196855,0.00202058453682955,0.0286386468314461,0.010608300570996501,0.0010732415907579499,0.0026831039111230998,0.06247419614273285,0.01187704219255805,0.0118104834109544,0.0295262075960636,0.1204776084050536,0.053116654977202346
G11,SB_TGFB,0.0086005219806439,0.0145352017244843,0.01650992196669315,6.301777756307274,15.754444213584065,32.73517211340368,19.427496813237667,71.26852914597839,178.17132100556046,403.34030741639435,229.61837263591588,0.008567940909415449,0.021419852040708,0.04326695576310155,0.02683489769697185,0.0003814753144979,0.0009536882862448001,0.00233463011682025,0.00093843042850485,0.35151694861286725,0.35151695247670023,1.2927278221706584,0.9691175022648076,0.0109559777192771,0.02738994453102345,0.10538643598556516,0.06751354411244384,0.01357290009036655,0.033932249993085806,0.31512169539928436,0.174982838332653,0.0090438797373983,0.02260969907414095,0.046360889709454095,0.028198960491989902,0.008964598247963501,0.02241149538550425,0.04884547389559665,0.02947526888556405,0.0089112687855958,0.02227817103266715,0.04487296938896175,0.02774853073060505,0.0085450522601604,0.0213626306504011,0.0391470212489366,0.02365911379456515,0.0066910812165588,0.016727702692151,0.0383764393627643,0.023361561819911,0.00043291261835175,0.0010822815650724,0.0070118440373065,0.0045641341564476,0.0006486015106845001,0.0016215037731726,0.01378047435070085,0.009668850718880899,0.009308003354817601,0.0232700081542134,0.04856183752417555,0.0289463642984628
